InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice
INV01632,34785,Jus Alpukat,1,02/17/2025 00:00,10.0
INV01633,17807,Es Teh,3,03/03/2025 00:00,5.0
INV01634,80869,Mie Ayam,1,02/28/2025 00:00,15.0
INV01634,46751,Es Teh,1,02/28/2025 00:00,5.0
INV01634,14059,Bakso,3,02/28/2025 00:00,18.0
INV01635,23818,Sate Ayam,2,03/26/2025 00:00,25.0
INV01635,19420,Rendang,2,03/26/2025 00:00,30.0
INV01636,75417,Jus Alpukat,3,02/21/2025 00:00,10.0
INV01636,67622,Rendang,2,02/21/2025 00:00,30.0
INV01636,11710,Nasi Goreng,3,02/21/2025 00:00,20.0
INV01636,77627,Ayam Geprek,2,02/21/2025 00:00,22.0
INV01637,88275,Mie Ayam,1,02/27/2025 00:00,15.0
INV01637,70278,Soto Ayam,1,02/27/2025 00:00,20.0
INV01637,81117,Sate Ayam,3,02/27/2025 00:00,25.0
INV01637,83983,Ayam Geprek,3,02/27/2025 00:00,22.0
INV01638,94748,Sate Ayam,1,03/02/2025 00:00,25.0
INV01638,19837,Soto Ayam,1,03/02/2025 00:00,20.0
INV01638,57055,Es Teh,3,03/02/2025 00:00,5.0
INV01639,56088,Soto Ayam,1,03/26/2025 00:00,20.0
INV01640,28116,Ayam Geprek,1,03/23/2025 00:00,22.0
INV01640,84814,Kopi Susu,2,03/23/2025 00:00,12.0
INV01640,53490,Nasi Goreng,2,03/23/2025 00:00,20.0
INV01641,85100,Nasi Goreng,1,03/30/2025 00:00,20.0
INV01641,86941,Rendang,2,03/30/2025 00:00,30.0
INV01641,17231,Sate Ayam,2,03/30/2025 00:00,25.0
INV01642,80003,Nasi Goreng,2,02/23/2025 00:00,20.0
INV01642,35179,Sate Ayam,3,02/23/2025 00:00,25.0
INV01642,76287,Ayam Geprek,3,02/23/2025 00:00,22.0
INV01642,78086,Jus Alpukat,1,02/23/2025 00:00,10.0
INV01642,78938,Mie Ayam,2,02/23/2025 00:00,15.0
INV01643,12851,Bakso,1,02/02/2025 00:00,18.0
INV01643,93314,Mie Ayam,3,02/02/2025 00:00,15.0
INV01643,20377,Rendang,1,02/02/2025 00:00,30.0
INV01643,82393,Sate Ayam,2,02/02/2025 00:00,25.0
INV01644,83658,Soto Ayam,1,03/21/2025 00:00,20.0
INV01644,73492,Bakso,2,03/21/2025 00:00,18.0
INV01644,50445,Ayam Geprek,3,03/21/2025 00:00,22.0
INV01644,43207,Sate Ayam,3,03/21/2025 00:00,25.0
INV01645,29376,Jus Alpukat,2,03/07/2025 00:00,10.0
INV01645,19854,Bakso,2,03/07/2025 00:00,18.0
INV01645,27248,Nasi Goreng,2,03/07/2025 00:00,20.0
INV01645,48618,Sate Ayam,2,03/07/2025 00:00,25.0
INV01645,78337,Ayam Geprek,2,03/07/2025 00:00,22.0
INV01646,38433,Ayam Geprek,3,03/10/2025 00:00,22.0
INV01646,76239,Kopi Susu,1,03/10/2025 00:00,12.0
INV01647,50240,Bakso,3,03/16/2025 00:00,18.0
INV01647,30956,Jus Alpukat,3,03/16/2025 00:00,10.0
INV01647,19542,Nasi Goreng,1,03/16/2025 00:00,20.0
INV01647,39947,Mie Ayam,1,03/16/2025 00:00,15.0
INV01648,89928,Jus Alpukat,2,02/17/2025 00:00,10.0
INV01648,56583,Sate Ayam,3,02/17/2025 00:00,25.0
INV01648,33710,Soto Ayam,1,02/17/2025 00:00,20.0
INV01649,77343,Mie Ayam,1,02/15/2025 00:00,15.0
INV01649,24543,Kopi Susu,3,02/15/2025 00:00,12.0
INV01649,36542,Bakso,1,02/15/2025 00:00,18.0
INV01649,74903,Nasi Goreng,2,02/15/2025 00:00,20.0
INV01650,78479,Bakso,2,03/25/2025 00:00,18.0
INV01650,32730,Mie Ayam,1,03/25/2025 00:00,15.0
INV01650,91680,Soto Ayam,1,03/25/2025 00:00,20.0
INV01651,25809,Es Teh,1,03/04/2025 00:00,5.0
INV01651,13012,Jus Alpukat,1,03/04/2025 00:00,10.0
INV01651,91840,Nasi Goreng,3,03/04/2025 00:00,20.0
INV01652,24413,Es Teh,2,02/07/2025 00:00,5.0
INV01652,81096,Nasi Goreng,2,02/07/2025 00:00,20.0
INV01652,64009,Jus Alpukat,2,02/07/2025 00:00,10.0
INV01652,45687,Sate Ayam,2,02/07/2025 00:00,25.0
INV01652,49135,Kopi Susu,3,02/07/2025 00:00,12.0
INV01653,24535,Nasi Goreng,1,02/12/2025 00:00,20.0
INV01653,11023,Rendang,3,02/12/2025 00:00,30.0
INV01654,38107,Ayam Geprek,1,03/29/2025 00:00,22.0
INV01654,79170,Bakso,3,03/29/2025 00:00,18.0
INV01655,92701,Ayam Geprek,1,02/11/2025 00:00,22.0
INV01655,44442,Mie Ayam,3,02/11/2025 00:00,15.0
INV01655,46796,Rendang,1,02/11/2025 00:00,30.0
INV01655,44853,Jus Alpukat,1,02/11/2025 00:00,10.0
INV01655,48814,Sate Ayam,2,02/11/2025 00:00,25.0
INV01656,77472,Es Teh,2,02/11/2025 00:00,5.0
INV01656,40576,Bakso,1,02/11/2025 00:00,18.0
INV01656,32380,Jus Alpukat,2,02/11/2025 00:00,10.0
INV01657,44082,Nasi Goreng,1,02/02/2025 00:00,20.0
INV01658,23534,Bakso,2,02/28/2025 00:00,18.0
INV01658,72716,Sate Ayam,3,02/28/2025 00:00,25.0
INV01658,40537,Nasi Goreng,2,02/28/2025 00:00,20.0
INV01659,91270,Rendang,3,03/19/2025 00:00,30.0
INV01659,52809,Bakso,2,03/19/2025 00:00,18.0
INV01660,34702,Nasi Goreng,1,03/29/2025 00:00,20.0
INV01660,52880,Mie Ayam,1,03/29/2025 00:00,15.0
INV01661,34164,Jus Alpukat,2,02/08/2025 00:00,10.0
INV01661,15765,Kopi Susu,1,02/08/2025 00:00,12.0
INV01662,97782,Mie Ayam,2,02/26/2025 00:00,15.0
INV01662,46976,Kopi Susu,2,02/26/2025 00:00,12.0
INV01662,91911,Sate Ayam,3,02/26/2025 00:00,25.0
INV01662,37045,Es Teh,3,02/26/2025 00:00,5.0
INV01662,20654,Ayam Geprek,2,02/26/2025 00:00,22.0
INV01663,17476,Mie Ayam,1,02/15/2025 00:00,15.0
INV01663,77954,Rendang,3,02/15/2025 00:00,30.0
INV01663,19733,Jus Alpukat,2,02/15/2025 00:00,10.0
INV01663,69572,Es Teh,3,02/15/2025 00:00,5.0
INV01663,96419,Nasi Goreng,3,02/15/2025 00:00,20.0
INV01664,43269,Ayam Geprek,2,03/26/2025 00:00,22.0
INV01664,96332,Mie Ayam,1,03/26/2025 00:00,15.0
INV01664,93539,Bakso,2,03/26/2025 00:00,18.0
INV01665,81888,Mie Ayam,2,02/23/2025 00:00,15.0
INV01665,84761,Nasi Goreng,2,02/23/2025 00:00,20.0
INV01666,77054,Sate Ayam,2,02/22/2025 00:00,25.0
INV01666,86288,Nasi Goreng,2,02/22/2025 00:00,20.0
INV01666,67584,Kopi Susu,3,02/22/2025 00:00,12.0
INV01666,11316,Es Teh,2,02/22/2025 00:00,5.0
INV01666,19169,Rendang,1,02/22/2025 00:00,30.0
INV01667,10537,Bakso,1,03/23/2025 00:00,18.0
INV01667,45711,Es Teh,2,03/23/2025 00:00,5.0
INV01667,82273,Ayam Geprek,1,03/23/2025 00:00,22.0
INV01667,44759,Mie Ayam,3,03/23/2025 00:00,15.0
INV01668,45611,Sate Ayam,1,03/20/2025 00:00,25.0
INV01668,70428,Jus Alpukat,1,03/20/2025 00:00,10.0
INV01668,69372,Rendang,1,03/20/2025 00:00,30.0
INV01668,77422,Es Teh,2,03/20/2025 00:00,5.0
INV01668,70484,Soto Ayam,2,03/20/2025 00:00,20.0
INV01669,20496,Bakso,3,02/05/2025 00:00,18.0
INV01670,83089,Jus Alpukat,2,02/27/2025 00:00,10.0
INV01670,28780,Sate Ayam,3,02/27/2025 00:00,25.0
INV01671,54582,Nasi Goreng,2,03/04/2025 00:00,20.0
INV01672,39702,Soto Ayam,2,03/03/2025 00:00,20.0
INV01673,54382,Soto Ayam,1,03/09/2025 00:00,20.0
INV01673,15191,Nasi Goreng,2,03/09/2025 00:00,20.0
INV01674,60451,Ayam Geprek,3,03/06/2025 00:00,22.0
INV01674,55559,Rendang,3,03/06/2025 00:00,30.0
INV01674,32314,Jus Alpukat,3,03/06/2025 00:00,10.0
INV01675,66884,Es Teh,2,03/13/2025 00:00,5.0
INV01675,16658,Nasi Goreng,1,03/13/2025 00:00,20.0
INV01675,40123,Soto Ayam,1,03/13/2025 00:00,20.0
INV01675,43030,Mie Ayam,1,03/13/2025 00:00,15.0
INV01675,82657,Jus Alpukat,2,03/13/2025 00:00,10.0
INV01676,71508,Nasi Goreng,2,02/11/2025 00:00,20.0
INV01676,66577,Kopi Susu,1,02/11/2025 00:00,12.0
INV01677,34287,Ayam Geprek,1,03/30/2025 00:00,22.0
INV01678,86851,Soto Ayam,2,02/01/2025 00:00,20.0
INV01678,19115,Jus Alpukat,1,02/01/2025 00:00,10.0
INV01679,98574,Nasi Goreng,2,03/04/2025 00:00,20.0
INV01680,26335,Nasi Goreng,2,03/10/2025 00:00,20.0
INV01681,21578,Bakso,2,02/27/2025 00:00,18.0
INV01681,77979,Sate Ayam,3,02/27/2025 00:00,25.0
INV01681,60097,Soto Ayam,3,02/27/2025 00:00,20.0
INV01681,39593,Ayam Geprek,1,02/27/2025 00:00,22.0
INV01682,86371,Soto Ayam,3,02/18/2025 00:00,20.0
INV01682,82784,Rendang,2,02/18/2025 00:00,30.0
INV01683,60189,Kopi Susu,2,02/23/2025 00:00,12.0
INV01684,10041,Nasi Goreng,1,03/31/2025 00:00,20.0
INV01684,88151,Jus Alpukat,3,03/31/2025 00:00,10.0
INV01684,87212,Rendang,1,03/31/2025 00:00,30.0
INV01684,16377,Mie Ayam,2,03/31/2025 00:00,15.0
INV01684,76018,Sate Ayam,1,03/31/2025 00:00,25.0
INV01685,34006,Nasi Goreng,1,02/21/2025 00:00,20.0
INV01685,59492,Mie Ayam,1,02/21/2025 00:00,15.0
INV01685,28473,Jus Alpukat,3,02/21/2025 00:00,10.0
INV01685,45981,Bakso,1,02/21/2025 00:00,18.0
INV01685,98554,Es Teh,3,02/21/2025 00:00,5.0
INV01686,15749,Rendang,1,02/24/2025 00:00,30.0
INV01686,73475,Kopi Susu,2,02/24/2025 00:00,12.0
INV01687,51688,Mie Ayam,3,02/05/2025 00:00,15.0
INV01687,69564,Soto Ayam,3,02/05/2025 00:00,20.0
INV01687,84421,Ayam Geprek,2,02/05/2025 00:00,22.0
INV01687,69334,Nasi Goreng,1,02/05/2025 00:00,20.0
INV01688,65333,Es Teh,2,03/03/2025 00:00,5.0
INV01688,14579,Rendang,1,03/03/2025 00:00,30.0
INV01689,58040,Mie Ayam,2,02/14/2025 00:00,15.0
INV01690,83297,Ayam Geprek,2,02/05/2025 00:00,22.0
INV01691,41002,Nasi Goreng,2,02/23/2025 00:00,20.0
INV01692,64696,Sate Ayam,3,02/15/2025 00:00,25.0
INV01692,89819,Nasi Goreng,1,02/15/2025 00:00,20.0
INV01693,89963,Es Teh,3,02/14/2025 00:00,5.0
INV01693,69709,Ayam Geprek,3,02/14/2025 00:00,22.0
INV01694,20323,Kopi Susu,2,03/16/2025 00:00,12.0
INV01694,67481,Soto Ayam,2,03/16/2025 00:00,20.0
INV01694,70743,Sate Ayam,2,03/16/2025 00:00,25.0
INV01694,36916,Jus Alpukat,2,03/16/2025 00:00,10.0
INV01695,56976,Kopi Susu,2,02/17/2025 00:00,12.0
INV01696,97875,Soto Ayam,1,03/05/2025 00:00,20.0
INV01696,12647,Jus Alpukat,1,03/05/2025 00:00,10.0
INV01697,43601,Ayam Geprek,1,02/17/2025 00:00,22.0
INV01697,39219,Es Teh,1,02/17/2025 00:00,5.0
INV01697,15390,Kopi Susu,2,02/17/2025 00:00,12.0
INV01698,23792,Nasi Goreng,2,02/17/2025 00:00,20.0
INV01698,58903,Es Teh,1,02/17/2025 00:00,5.0
INV01698,58252,Jus Alpukat,1,02/17/2025 00:00,10.0
INV01699,89182,Nasi Goreng,3,03/30/2025 00:00,20.0
INV01699,73749,Kopi Susu,3,03/30/2025 00:00,12.0
INV01700,12324,Soto Ayam,2,03/12/2025 00:00,20.0
INV01700,88186,Bakso,1,03/12/2025 00:00,18.0
INV01700,91054,Mie Ayam,3,03/12/2025 00:00,15.0
INV01701,55395,Es Teh,3,02/27/2025 00:00,5.0
INV01702,62786,Soto Ayam,2,03/01/2025 00:00,20.0
INV01702,40232,Sate Ayam,2,03/01/2025 00:00,25.0
INV01702,26902,Ayam Geprek,2,03/01/2025 00:00,22.0
INV01702,38149,Kopi Susu,1,03/01/2025 00:00,12.0
INV01703,52309,Sate Ayam,1,02/26/2025 00:00,25.0
INV01703,97849,Es Teh,2,02/26/2025 00:00,5.0
INV01704,16236,Kopi Susu,3,02/09/2025 00:00,12.0
INV01704,74671,Es Teh,3,02/09/2025 00:00,5.0
INV01705,17427,Soto Ayam,2,03/05/2025 00:00,20.0
INV01705,49130,Nasi Goreng,1,03/05/2025 00:00,20.0
INV01705,85577,Es Teh,1,03/05/2025 00:00,5.0
INV01705,95183,Bakso,3,03/05/2025 00:00,18.0
INV01705,21803,Ayam Geprek,3,03/05/2025 00:00,22.0
INV01706,80610,Es Teh,3,02/16/2025 00:00,5.0
INV01706,33413,Kopi Susu,2,02/16/2025 00:00,12.0
INV01706,76926,Bakso,2,02/16/2025 00:00,18.0
INV01706,80977,Rendang,2,02/16/2025 00:00,30.0
INV01707,47746,Kopi Susu,3,02/09/2025 00:00,12.0
INV01708,35947,Mie Ayam,3,03/13/2025 00:00,15.0
INV01708,33478,Kopi Susu,3,03/13/2025 00:00,12.0
INV01708,73068,Bakso,3,03/13/2025 00:00,18.0
INV01708,13581,Es Teh,2,03/13/2025 00:00,5.0
INV01708,54644,Soto Ayam,2,03/13/2025 00:00,20.0
INV01709,18881,Bakso,1,02/21/2025 00:00,18.0
INV01710,12011,Mie Ayam,2,02/18/2025 00:00,15.0
INV01710,92641,Kopi Susu,3,02/18/2025 00:00,12.0
INV01710,62160,Ayam Geprek,2,02/18/2025 00:00,22.0
INV01710,53656,Rendang,1,02/18/2025 00:00,30.0
INV01710,70040,Sate Ayam,2,02/18/2025 00:00,25.0
INV01711,84262,Sate Ayam,2,02/24/2025 00:00,25.0
INV01711,18784,Mie Ayam,3,02/24/2025 00:00,15.0
INV01711,18349,Soto Ayam,3,02/24/2025 00:00,20.0
INV01711,30495,Bakso,3,02/24/2025 00:00,18.0
INV01711,32821,Es Teh,1,02/24/2025 00:00,5.0
INV01712,37985,Mie Ayam,2,02/10/2025 00:00,15.0
INV01713,98075,Jus Alpukat,1,02/10/2025 00:00,10.0
INV01714,70248,Sate Ayam,1,03/02/2025 00:00,25.0
INV01714,83350,Kopi Susu,1,03/02/2025 00:00,12.0
INV01714,49871,Jus Alpukat,2,03/02/2025 00:00,10.0
INV01714,52490,Mie Ayam,3,03/02/2025 00:00,15.0
INV01714,54385,Rendang,1,03/02/2025 00:00,30.0
INV01715,96375,Rendang,1,02/19/2025 00:00,30.0
INV01715,23133,Bakso,1,02/19/2025 00:00,18.0
INV01715,42071,Es Teh,3,02/19/2025 00:00,5.0
INV01716,79526,Jus Alpukat,2,02/05/2025 00:00,10.0
INV01717,42927,Mie Ayam,1,03/14/2025 00:00,15.0
INV01717,91112,Nasi Goreng,3,03/14/2025 00:00,20.0
INV01718,34331,Jus Alpukat,2,02/04/2025 00:00,10.0
INV01718,54205,Nasi Goreng,3,02/04/2025 00:00,20.0
INV01719,33720,Rendang,3,02/23/2025 00:00,30.0
INV01719,20284,Mie Ayam,3,02/23/2025 00:00,15.0
INV01719,45425,Soto Ayam,1,02/23/2025 00:00,20.0
INV01720,32656,Es Teh,3,02/17/2025 00:00,5.0
INV01720,80204,Ayam Geprek,1,02/17/2025 00:00,22.0
INV01720,36180,Sate Ayam,1,02/17/2025 00:00,25.0
INV01720,25726,Rendang,2,02/17/2025 00:00,30.0
INV01720,79722,Jus Alpukat,2,02/17/2025 00:00,10.0
INV01721,83957,Sate Ayam,1,03/07/2025 00:00,25.0
INV01721,30209,Kopi Susu,3,03/07/2025 00:00,12.0
INV01721,27526,Jus Alpukat,3,03/07/2025 00:00,10.0
INV01721,66273,Es Teh,1,03/07/2025 00:00,5.0
INV01722,20849,Mie Ayam,2,03/06/2025 00:00,15.0
INV01723,13128,Jus Alpukat,2,02/07/2025 00:00,10.0
INV01723,15974,Mie Ayam,3,02/07/2025 00:00,15.0
INV01723,53635,Kopi Susu,2,02/07/2025 00:00,12.0
INV01723,43900,Nasi Goreng,1,02/07/2025 00:00,20.0
INV01723,23737,Rendang,2,02/07/2025 00:00,30.0
INV01724,49332,Ayam Geprek,1,03/26/2025 00:00,22.0
INV01724,86463,Jus Alpukat,1,03/26/2025 00:00,10.0
INV01724,89132,Nasi Goreng,3,03/26/2025 00:00,20.0
INV01725,58514,Nasi Goreng,1,03/15/2025 00:00,20.0
INV01725,30425,Soto Ayam,3,03/15/2025 00:00,20.0
INV01725,97609,Es Teh,2,03/15/2025 00:00,5.0
INV01726,19928,Mie Ayam,1,02/10/2025 00:00,15.0
INV01726,16073,Ayam Geprek,2,02/10/2025 00:00,22.0
INV01726,62832,Kopi Susu,2,02/10/2025 00:00,12.0
INV01726,57983,Nasi Goreng,3,02/10/2025 00:00,20.0
INV01727,71804,Sate Ayam,1,02/12/2025 00:00,25.0
INV01727,12258,Nasi Goreng,1,02/12/2025 00:00,20.0
INV01727,93669,Bakso,3,02/12/2025 00:00,18.0
INV01727,64349,Kopi Susu,3,02/12/2025 00:00,12.0
INV01728,50095,Jus Alpukat,3,03/29/2025 00:00,10.0
INV01728,27694,Ayam Geprek,3,03/29/2025 00:00,22.0
INV01728,20794,Soto Ayam,1,03/29/2025 00:00,20.0
INV01728,66802,Rendang,1,03/29/2025 00:00,30.0
INV01729,40459,Bakso,1,03/22/2025 00:00,18.0
INV01729,22643,Ayam Geprek,2,03/22/2025 00:00,22.0
INV01729,39331,Es Teh,2,03/22/2025 00:00,5.0
INV01729,57763,Soto Ayam,1,03/22/2025 00:00,20.0
INV01730,33516,Soto Ayam,2,02/05/2025 00:00,20.0
INV01730,98368,Mie Ayam,3,02/05/2025 00:00,15.0
INV01731,94664,Kopi Susu,1,03/09/2025 00:00,12.0
INV01731,40953,Ayam Geprek,1,03/09/2025 00:00,22.0
INV01731,50181,Rendang,3,03/09/2025 00:00,30.0
INV01731,52535,Jus Alpukat,3,03/09/2025 00:00,10.0
INV01732,12685,Kopi Susu,2,02/04/2025 00:00,12.0
INV01732,84430,Nasi Goreng,1,02/04/2025 00:00,20.0
INV01732,57498,Sate Ayam,1,02/04/2025 00:00,25.0
INV01732,67099,Mie Ayam,1,02/04/2025 00:00,15.0
INV01732,48310,Jus Alpukat,3,02/04/2025 00:00,10.0
INV01733,21135,Nasi Goreng,2,02/11/2025 00:00,20.0
INV01733,51656,Es Teh,3,02/11/2025 00:00,5.0
INV01733,64377,Jus Alpukat,3,02/11/2025 00:00,10.0
INV01733,43894,Soto Ayam,2,02/11/2025 00:00,20.0
INV01734,60604,Nasi Goreng,1,03/16/2025 00:00,20.0
INV01734,20074,Kopi Susu,3,03/16/2025 00:00,12.0
INV01734,42480,Jus Alpukat,2,03/16/2025 00:00,10.0
INV01735,36548,Kopi Susu,3,02/13/2025 00:00,12.0
INV01736,70246,Es Teh,2,03/08/2025 00:00,5.0
INV01736,17134,Jus Alpukat,3,03/08/2025 00:00,10.0
INV01736,18550,Nasi Goreng,2,03/08/2025 00:00,20.0
INV01736,41992,Soto Ayam,2,03/08/2025 00:00,20.0
INV01736,32439,Bakso,2,03/08/2025 00:00,18.0
INV01737,91146,Rendang,3,02/24/2025 00:00,30.0
INV01737,47470,Nasi Goreng,3,02/24/2025 00:00,20.0
INV01738,61719,Mie Ayam,2,03/03/2025 00:00,15.0
INV01738,42150,Jus Alpukat,1,03/03/2025 00:00,10.0
INV01738,32916,Kopi Susu,1,03/03/2025 00:00,12.0
INV01739,44344,Rendang,2,02/08/2025 00:00,30.0
INV01739,97861,Kopi Susu,1,02/08/2025 00:00,12.0
INV01739,41301,Nasi Goreng,3,02/08/2025 00:00,20.0
INV01739,75175,Ayam Geprek,3,02/08/2025 00:00,22.0
INV01739,99496,Sate Ayam,2,02/08/2025 00:00,25.0
INV01740,13868,Bakso,1,02/25/2025 00:00,18.0
INV01740,53912,Ayam Geprek,3,02/25/2025 00:00,22.0
INV01741,78648,Rendang,2,03/30/2025 00:00,30.0
INV01742,19484,Kopi Susu,3,02/20/2025 00:00,12.0
INV01742,94740,Nasi Goreng,2,02/20/2025 00:00,20.0
INV01743,54823,Soto Ayam,1,02/12/2025 00:00,20.0
INV01743,70127,Es Teh,2,02/12/2025 00:00,5.0
INV01743,27021,Kopi Susu,1,02/12/2025 00:00,12.0
INV01743,83927,Mie Ayam,3,02/12/2025 00:00,15.0
INV01743,78025,Ayam Geprek,1,02/12/2025 00:00,22.0
INV01744,18466,Ayam Geprek,1,02/12/2025 00:00,22.0
INV01744,16993,Kopi Susu,1,02/12/2025 00:00,12.0
INV01744,93211,Bakso,3,02/12/2025 00:00,18.0
INV01745,53504,Es Teh,2,02/03/2025 00:00,5.0
INV01745,23666,Mie Ayam,1,02/03/2025 00:00,15.0
INV01745,28823,Rendang,1,02/03/2025 00:00,30.0
INV01745,54649,Nasi Goreng,3,02/03/2025 00:00,20.0
INV01745,68161,Bakso,2,02/03/2025 00:00,18.0
INV01746,46747,Bakso,2,02/01/2025 00:00,18.0
INV01746,25367,Rendang,1,02/01/2025 00:00,30.0
INV01746,59117,Soto Ayam,1,02/01/2025 00:00,20.0
INV01746,17458,Es Teh,3,02/01/2025 00:00,5.0
INV01747,94088,Jus Alpukat,1,03/11/2025 00:00,10.0
INV01747,55997,Rendang,3,03/11/2025 00:00,30.0
INV01747,80350,Es Teh,3,03/11/2025 00:00,5.0
INV01748,17988,Bakso,2,03/09/2025 00:00,18.0
INV01748,33788,Rendang,2,03/09/2025 00:00,30.0
INV01748,23419,Sate Ayam,1,03/09/2025 00:00,25.0
INV01749,51070,Ayam Geprek,3,02/04/2025 00:00,22.0
INV01749,24177,Es Teh,2,02/04/2025 00:00,5.0
INV01749,62016,Rendang,3,02/04/2025 00:00,30.0
INV01749,98104,Nasi Goreng,2,02/04/2025 00:00,20.0
INV01749,81416,Soto Ayam,3,02/04/2025 00:00,20.0
INV01750,88732,Mie Ayam,2,02/03/2025 00:00,15.0
INV01750,58751,Sate Ayam,3,02/03/2025 00:00,25.0
INV01751,24591,Rendang,3,03/13/2025 00:00,30.0
INV01752,91146,Ayam Geprek,1,02/05/2025 00:00,22.0
INV01752,51294,Kopi Susu,1,02/05/2025 00:00,12.0
INV01752,95590,Jus Alpukat,3,02/05/2025 00:00,10.0
INV01752,53881,Mie Ayam,1,02/05/2025 00:00,15.0
INV01752,26587,Es Teh,1,02/05/2025 00:00,5.0
INV01753,22200,Es Teh,3,03/26/2025 00:00,5.0
INV01753,36938,Sate Ayam,2,03/26/2025 00:00,25.0
INV01753,56731,Nasi Goreng,2,03/26/2025 00:00,20.0
INV01753,44958,Kopi Susu,2,03/26/2025 00:00,12.0
INV01753,39105,Jus Alpukat,1,03/26/2025 00:00,10.0
INV01754,66150,Ayam Geprek,1,03/26/2025 00:00,22.0
INV01755,81759,Kopi Susu,3,03/02/2025 00:00,12.0
INV01755,72754,Jus Alpukat,3,03/02/2025 00:00,10.0
INV01756,38032,Mie Ayam,1,02/13/2025 00:00,15.0
INV01756,43482,Kopi Susu,2,02/13/2025 00:00,12.0
INV01756,39442,Soto Ayam,3,02/13/2025 00:00,20.0
INV01756,20496,Nasi Goreng,2,02/13/2025 00:00,20.0
INV01756,10329,Rendang,1,02/13/2025 00:00,30.0
INV01757,43246,Ayam Geprek,1,02/16/2025 00:00,22.0
INV01757,14711,Sate Ayam,1,02/16/2025 00:00,25.0
INV01757,80086,Nasi Goreng,3,02/16/2025 00:00,20.0
INV01758,21791,Es Teh,2,02/08/2025 00:00,5.0
INV01759,94616,Kopi Susu,3,03/02/2025 00:00,12.0
INV01760,45514,Soto Ayam,3,03/08/2025 00:00,20.0
INV01760,35510,Nasi Goreng,3,03/08/2025 00:00,20.0
INV01760,19776,Sate Ayam,1,03/08/2025 00:00,25.0
INV01761,49331,Jus Alpukat,2,02/09/2025 00:00,10.0
INV01761,59818,Kopi Susu,1,02/09/2025 00:00,12.0
INV01761,18988,Rendang,3,02/09/2025 00:00,30.0
INV01761,85077,Es Teh,1,02/09/2025 00:00,5.0
INV01762,10472,Ayam Geprek,1,03/27/2025 00:00,22.0
INV01762,46973,Es Teh,1,03/27/2025 00:00,5.0
INV01763,60759,Mie Ayam,2,03/19/2025 00:00,15.0
INV01763,30550,Es Teh,2,03/19/2025 00:00,5.0
INV01763,17105,Sate Ayam,1,03/19/2025 00:00,25.0
INV01763,32964,Jus Alpukat,3,03/19/2025 00:00,10.0
INV01764,58130,Nasi Goreng,3,03/06/2025 00:00,20.0
INV01764,39382,Rendang,2,03/06/2025 00:00,30.0
INV01764,36227,Soto Ayam,3,03/06/2025 00:00,20.0
INV01765,17694,Es Teh,1,03/31/2025 00:00,5.0
INV01765,46802,Mie Ayam,2,03/31/2025 00:00,15.0
INV01766,85927,Sate Ayam,3,02/20/2025 00:00,25.0
INV01766,58707,Bakso,2,02/20/2025 00:00,18.0
INV01766,61464,Es Teh,2,02/20/2025 00:00,5.0
INV01766,24468,Mie Ayam,1,02/20/2025 00:00,15.0
INV01767,10650,Es Teh,3,02/07/2025 00:00,5.0
INV01768,66410,Mie Ayam,1,02/11/2025 00:00,15.0
INV01768,49421,Es Teh,1,02/11/2025 00:00,5.0
INV01768,32757,Rendang,1,02/11/2025 00:00,30.0
INV01768,80016,Bakso,2,02/11/2025 00:00,18.0
INV01769,13236,Rendang,3,03/28/2025 00:00,30.0
INV01769,37033,Sate Ayam,3,03/28/2025 00:00,25.0
INV01769,82726,Soto Ayam,1,03/28/2025 00:00,20.0
INV01769,88425,Nasi Goreng,1,03/28/2025 00:00,20.0
INV01769,70669,Kopi Susu,3,03/28/2025 00:00,12.0
INV01770,14039,Es Teh,2,02/12/2025 00:00,5.0
INV01770,31029,Bakso,2,02/12/2025 00:00,18.0
INV01770,43039,Soto Ayam,1,02/12/2025 00:00,20.0
INV01771,85749,Jus Alpukat,2,02/17/2025 00:00,10.0
INV01771,51099,Mie Ayam,3,02/17/2025 00:00,15.0
INV01771,20064,Bakso,1,02/17/2025 00:00,18.0
INV01771,13812,Sate Ayam,1,02/17/2025 00:00,25.0
INV01771,41047,Kopi Susu,1,02/17/2025 00:00,12.0
INV01772,52250,Nasi Goreng,3,03/15/2025 00:00,20.0
INV01773,51783,Ayam Geprek,2,03/18/2025 00:00,22.0
INV01773,81016,Soto Ayam,1,03/18/2025 00:00,20.0
INV01773,91608,Mie Ayam,3,03/18/2025 00:00,15.0
INV01774,51397,Sate Ayam,1,02/14/2025 00:00,25.0
INV01774,64449,Rendang,1,02/14/2025 00:00,30.0
INV01774,11753,Es Teh,1,02/14/2025 00:00,5.0
INV01774,95177,Kopi Susu,1,02/14/2025 00:00,12.0
INV01775,12069,Sate Ayam,3,02/05/2025 00:00,25.0
INV01775,35396,Jus Alpukat,1,02/05/2025 00:00,10.0
INV01775,96607,Soto Ayam,2,02/05/2025 00:00,20.0
INV01776,20345,Es Teh,1,03/28/2025 00:00,5.0
INV01776,35864,Rendang,3,03/28/2025 00:00,30.0
INV01776,22099,Soto Ayam,1,03/28/2025 00:00,20.0
INV01776,74220,Nasi Goreng,2,03/28/2025 00:00,20.0
